ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
l3cache3, stateEvent_AckInv_SInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, stateEvent_AckInv_SMInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, stateEvent_AckInv_SBInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, stateEvent_FlushLine_I, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, stateEvent_FlushLine_S, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, stateEvent_FlushLine_M, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, stateEvent_FlushLineInv_I, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, stateEvent_FlushLineInv_S, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, stateEvent_FlushLineInv_M, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, stateEvent_FlushLineResp_I, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, stateEvent_FlushLineResp_IB, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, stateEvent_FlushLineResp_SB, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, eventSent_GetS, , Accumulator, 1821667360, 0, 437, 437, 437, 1, 1
l3cache3, eventSent_GetX, , Accumulator, 1821667360, 0, 134, 134, 134, 1, 1
l3cache3, eventSent_GetSX, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, eventSent_Write, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, eventSent_PutS, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, eventSent_PutM, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, eventSent_FlushLine, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, eventSent_FlushLineInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, eventSent_FetchResp, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, eventSent_FetchXResp, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, eventSent_AckInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, eventSent_NACK, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, eventSent_GetSResp, , Accumulator, 1821667360, 0, 75, 75, 75, 1, 1
l3cache3, eventSent_GetXResp, , Accumulator, 1821667360, 0, 654, 654, 654, 1, 1
l3cache3, eventSent_WriteResp, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, eventSent_FlushLineResp, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, eventSent_Fetch, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, eventSent_FetchInv, , Accumulator, 1821667360, 0, 14, 14, 14, 1, 1
l3cache3, eventSent_ForceInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, eventSent_FetchInvX, , Accumulator, 1821667360, 0, 40, 40, 40, 1, 1
l3cache3, eventSent_Inv, , Accumulator, 1821667360, 0, 4, 4, 4, 1, 1
l3cache3, eventSent_Put, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, eventSent_Get, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, eventSent_AckMove, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, eventSent_CustomReq, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, eventSent_CustomResp, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, eventSent_CustomAck, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, latency_GetS_hit, , Accumulator, 1821667360, 0, 1281, 41973, 99, 7, 74
l3cache3, latency_GetS_miss, , Accumulator, 1821667360, 0, 78596, 14576304, 437, 133, 227
l3cache3, latency_GetS_inv, , Accumulator, 1821667360, 0, 2877, 230051, 40, 50, 143
l3cache3, latency_GetX_hit, , Accumulator, 1821667360, 0, 28, 196, 4, 7, 7
l3cache3, latency_GetX_miss, , Accumulator, 1821667360, 0, 23768, 4335308, 134, 133, 225
l3cache3, latency_GetX_inv, , Accumulator, 1821667360, 0, 1043, 76367, 15, 55, 126
l3cache3, latency_GetX_upgrade, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, latency_GetSX_hit, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, latency_GetSX_miss, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, latency_GetSX_inv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, latency_GetSX_upgrade, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, latency_FlushLine, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, latency_FlushLineInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, GetSHit_Arrival, , Accumulator, 1821667360, 0, 126, 126, 126, 1, 1
l3cache3, GetXHit_Arrival, , Accumulator, 1821667360, 0, 19, 19, 19, 1, 1
l3cache3, GetSXHit_Arrival, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, GetSHit_Blocked, , Accumulator, 1821667360, 0, 13, 13, 13, 1, 1
l3cache3, GetXHit_Blocked, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, GetSXHit_Blocked, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, GetSMiss_Arrival, , Accumulator, 1821667360, 0, 437, 437, 437, 1, 1
l3cache3, GetXMiss_Arrival, , Accumulator, 1821667360, 0, 134, 134, 134, 1, 1
l3cache3, GetSXMiss_Arrival, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, GetSMiss_Blocked, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, GetXMiss_Blocked, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, GetSXMiss_Blocked, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, CacheHits, , Accumulator, 1821667360, 0, 158, 158, 158, 1, 1
l3cache3, CacheMisses, , Accumulator, 1821667360, 0, 571, 571, 571, 1, 1
l3cache3, stateEvent_AckPut_I, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, evict_E, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, evict_EInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, evict_EInvX, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, stateEvent_GetS_E, , Accumulator, 1821667360, 0, 52, 52, 52, 1, 1
l3cache3, stateEvent_GetX_E, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, stateEvent_GetSX_E, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, stateEvent_PutS_E, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, stateEvent_PutS_EInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, stateEvent_PutE_E, , Accumulator, 1821667360, 0, 341, 341, 341, 1, 1
l3cache3, stateEvent_PutE_M, , Accumulator, 1821667360, 0, 2, 2, 2, 1, 1
l3cache3, stateEvent_PutE_MInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, stateEvent_PutE_MInvX, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, stateEvent_PutE_EInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, stateEvent_PutE_EInvX, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, stateEvent_PutM_E, , Accumulator, 1821667360, 0, 3, 3, 3, 1, 1
l3cache3, stateEvent_PutM_EInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, stateEvent_PutM_EInvX, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, stateEvent_PutX_E, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, stateEvent_PutX_EInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, stateEvent_PutX_EInvX, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, stateEvent_FetchInvX_E, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, stateEvent_FetchInvX_EInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, stateEvent_FetchInvX_EInvX, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, stateEvent_FetchInv_E, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, stateEvent_FetchInv_EInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, stateEvent_FetchInv_EInvX, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, stateEvent_ForceInv_E, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, stateEvent_ForceInv_EInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, stateEvent_ForceInv_EInvX, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, stateEvent_FetchResp_EInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, stateEvent_FetchXResp_EInvX, , Accumulator, 1821667360, 0, 1, 1, 1, 1, 1
l3cache3, stateEvent_AckInv_EInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, stateEvent_FlushLine_E, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, stateEvent_FlushLineInv_E, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, eventSent_PutE, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, TotalEventsReceived, , Accumulator, 1821667360, 0, 1777, 1777, 1777, 1, 1
l3cache3, TotalEventsReplayed, , Accumulator, 1821667360, 0, 68, 68, 68, 1, 1
l3cache3, GetS_uncache_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, Write_uncache_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, GetSX_uncache_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, GetSResp_uncache_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, WriteResp_uncache_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, CustomReq_uncache_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, CustomResp_uncache_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, CustomAck_uncache_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, NULLCMD_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, GetS_recv, , Accumulator, 1821667360, 0, 576, 576, 576, 1, 1
l3cache3, GetX_recv, , Accumulator, 1821667360, 0, 153, 153, 153, 1, 1
l3cache3, GetSX_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, Write_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, FlushLine_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, FlushLineInv_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, GetSResp_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, GetXResp_recv, , Accumulator, 1821667360, 0, 571, 571, 571, 1, 1
l3cache3, WriteResp_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, FlushLineResp_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, PutS_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, PutM_recv, , Accumulator, 1821667360, 0, 76, 76, 76, 1, 1
l3cache3, PutE_recv, , Accumulator, 1821667360, 0, 343, 343, 343, 1, 1
l3cache3, PutX_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, Inv_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, ForceInv_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, Fetch_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, FetchInv_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, FetchInvX_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, FetchResp_recv, , Accumulator, 1821667360, 0, 14, 14, 14, 1, 1
l3cache3, FetchXResp_recv, , Accumulator, 1821667360, 0, 40, 40, 40, 1, 1
l3cache3, NACK_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, AckInv_recv, , Accumulator, 1821667360, 0, 4, 4, 4, 1, 1
l3cache3, AckPut_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache3, MSHR_occupancy, , Accumulator, 1821667360, 0, 104987, 115201, 3643334, 0, 6
l3cache3, Bank_conflicts, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, packet_latency, , Accumulator, 1821667360, 0, 22632, 346060, 1745, 3, 28
l3cache4, send_bit_count, , Accumulator, 1821667360, 0, 461632, 245714944, 1349, 64, 576
l3cache4, output_port_stalls, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, idle_time, , Accumulator, 1821667360, 0, 1263545102, 18405852625804006, 1307, 393, 98672594
l3cache4, evict_I, , Accumulator, 1821667360, 0, 549, 549, 549, 1, 1
l3cache4, evict_IS, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, evict_IM, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, evict_S, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, evict_SM, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, evict_SInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, evict_M, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, evict_MInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, evict_SMInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, evict_MInvX, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, evict_IB, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, evict_SB, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, evict_SBInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_GetS_I, , Accumulator, 1821667360, 0, 419, 419, 419, 1, 1
l3cache4, stateEvent_GetS_S, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_GetS_M, , Accumulator, 1821667360, 0, 100, 100, 100, 1, 1
l3cache4, stateEvent_GetX_I, , Accumulator, 1821667360, 0, 130, 130, 130, 1, 1
l3cache4, stateEvent_GetX_S, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_GetX_M, , Accumulator, 1821667360, 0, 24, 24, 24, 1, 1
l3cache4, stateEvent_GetSX_I, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_GetSX_S, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_GetSX_M, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_GetSResp_IS, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_GetXResp_IS, , Accumulator, 1821667360, 0, 419, 419, 419, 1, 1
l3cache4, stateEvent_GetXResp_IM, , Accumulator, 1821667360, 0, 130, 130, 130, 1, 1
l3cache4, stateEvent_GetXResp_SM, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_GetXResp_SMInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_PutS_S, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_PutS_M, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_PutS_MInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_PutS_SInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_PutS_SMInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_PutS_SB, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_PutS_SBInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_PutM_M, , Accumulator, 1821667360, 0, 69, 69, 69, 1, 1
l3cache4, stateEvent_PutM_MInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_PutM_MInvX, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_PutX_M, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_PutX_MInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_PutX_MInvX, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_Inv_I, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_Inv_S, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_Inv_IS, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_Inv_IM, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_Inv_SM, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_Inv_SB, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_Inv_IB, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_FetchInvX_I, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_FetchInvX_M, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_FetchInvX_IS, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_FetchInvX_IM, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_FetchInvX_MInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_FetchInvX_MInvX, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_FetchInvX_IB, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_FetchInvX_SB, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_Fetch_I, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_Fetch_S, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_Fetch_IS, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_Fetch_IM, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_Fetch_SM, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_Fetch_SMInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_Fetch_SInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_Fetch_IB, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_Fetch_SB, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_FetchInv_I, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_FetchInv_S, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_FetchInv_M, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_FetchInv_IS, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_FetchInv_IM, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_FetchInv_SM, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_FetchInv_SMInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_FetchInv_MInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_FetchInv_MInvX, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_FetchInv_IB, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_FetchInv_SB, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_ForceInv_I, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_ForceInv_S, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_ForceInv_M, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_ForceInv_IS, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_ForceInv_IM, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_ForceInv_SM, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_ForceInv_SInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_ForceInv_SMInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_ForceInv_MInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_ForceInv_MInvX, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_ForceInv_IB, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_ForceInv_SB, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_FetchResp_MInv, , Accumulator, 1821667360, 0, 18, 18, 18, 1, 1
l3cache4, stateEvent_FetchXResp_MInvX, , Accumulator, 1821667360, 0, 44, 44, 44, 1, 1
l3cache4, stateEvent_AckInv_MInv, , Accumulator, 1821667360, 0, 3, 3, 3, 1, 1
l3cache4, stateEvent_AckInv_SInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_AckInv_SMInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_AckInv_SBInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_FlushLine_I, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_FlushLine_S, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_FlushLine_M, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_FlushLineInv_I, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_FlushLineInv_S, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_FlushLineInv_M, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_FlushLineResp_I, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_FlushLineResp_IB, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, stateEvent_FlushLineResp_SB, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, eventSent_GetS, , Accumulator, 1821667360, 0, 419, 419, 419, 1, 1
l3cache4, eventSent_GetX, , Accumulator, 1821667360, 0, 130, 130, 130, 1, 1
l3cache4, eventSent_GetSX, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, eventSent_Write, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, eventSent_PutS, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, eventSent_PutM, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, eventSent_FlushLine, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, eventSent_FlushLineInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, eventSent_FetchResp, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, eventSent_FetchXResp, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, eventSent_AckInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, eventSent_NACK, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, eventSent_GetSResp, , Accumulator, 1821667360, 0, 100, 100, 100, 1, 1
l3cache4, eventSent_GetXResp, , Accumulator, 1821667360, 0, 633, 633, 633, 1, 1
l3cache4, eventSent_WriteResp, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, eventSent_FlushLineResp, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, eventSent_Fetch, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, eventSent_FetchInv, , Accumulator, 1821667360, 0, 18, 18, 18, 1, 1
l3cache4, eventSent_ForceInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, eventSent_FetchInvX, , Accumulator, 1821667360, 0, 46, 46, 46, 1, 1
l3cache4, eventSent_Inv, , Accumulator, 1821667360, 0, 3, 3, 3, 1, 1
l3cache4, eventSent_Put, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, eventSent_Get, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, eventSent_AckMove, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, eventSent_CustomReq, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, eventSent_CustomResp, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, eventSent_CustomAck, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, latency_GetS_hit, , Accumulator, 1821667360, 0, 2185, 107121, 110, 7, 80
l3cache4, latency_GetS_miss, , Accumulator, 1821667360, 0, 74384, 13713308, 419, 125, 240
l3cache4, latency_GetS_inv, , Accumulator, 1821667360, 0, 3458, 275766, 46, 51, 133
l3cache4, latency_GetX_hit, , Accumulator, 1821667360, 0, 49, 343, 7, 7, 7
l3cache4, latency_GetX_miss, , Accumulator, 1821667360, 0, 23182, 4275274, 130, 125, 230
l3cache4, latency_GetX_inv, , Accumulator, 1821667360, 0, 1783, 170155, 21, 58, 180
l3cache4, latency_GetX_upgrade, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, latency_GetSX_hit, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, latency_GetSX_miss, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, latency_GetSX_inv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache4, latency_GetSX_upgrade, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
